product_id,price,discount_percentage,sold_count,rating,review_count,total_stock,category,brand_name_guess,province,price_band
12814332735,49220,0,136,4.9,11,13,Scrub Wajah,Hanasui Ceramide Probiotics,Sulawesi Selatan,<50k
100266219395,168300,0.1,12877,4.9,1764,94713,Toner Wajah,Brighty,Jawa Barat,100–199k
14692138837,125953,0.07,1,5,1,11,Scrub Wajah,Elformula,Jawa Tengah,100–199k
100266219428,88000,0,51068,4.9,11291,169919,Toner Wajah,Brighty,Jawa Barat,50–99k
2085153396,39000,0,16,5,7,120,Scrub Wajah,Kahf,Jawa Barat,<50k
100283175418,169362,0.25,1278,4.9,398,292,Toner Wajah,Bhumi,DKI Jakarta,100–199k
100281106756,199000,0.53,2509,4.9,714,5962,Paket Perawatan Wajah,Focalskinid,Banten,100–199k
11350486082,42250,0,7,5,3,8,Scrub Wajah,Kahf,Sumatera Selatan,<50k
100265995080,113050,0.19,10704,4.9,1783,2043,Serum Wajah,Finally Found You,Banten,100–199k
100054486079,195000,0,7,0,0,113,Scrub Wajah,Elformula,Jawa Timur,100–199k
100292513103,160650,0.15,4866,4.9,141,1038,Scrub Wajah,Beauty of Joseon,DKI Jakarta,100–199k
100000128168,193000,0.46,1716,4.9,311,410,Scrub Wajah,Elvicto,Banten,100–199k
100261423123,78200,0.15,3,5,1,20994,Scrub Wajah,Vortify,Banten,50–99k
14739226783,355158,0.21,107,5,28,185,Toner Wajah,Bhumi,DKI Jakarta,350k+
100276322697,63000,0.09,11775,4.9,499,2300,Toner Wajah,Adleeva,Jawa Barat,50–99k
100283176099,185265,0.24,1054,5,187,227,Serum Wajah,Bhumi,DKI Jakarta,100–199k
15185864146,109600,0.31,1,5,1,7,Scrub Wajah,Elformula,DI Yogyakarta,100–199k
100266195263,88000,0,4857,4.9,1217,188579,Toner Wajah,Brighty,Jawa Barat,50–99k
100255988317,75000,0.55,6915,4.9,1574,5380,Serum Wajah,Whitelab,DKI Jakarta,50–99k
100812733894,54000,0.81,1954,4.9,353,30273,Serum Wajah,Beauty of Joseon,DKI Jakarta,50–99k
100284186430,39000,0,58,5,5,119,Gayung,Teddie Clubs,Banten,<50k
12729778780,20528,0,35,5,2,211,Scrub Wajah,Wardah,Jawa Tengah,<50k
14545457555,50000,0,6,5,2,3,Scrub Wajah,Cleora,Jawa Barat,50–99k
16485886641,39200,0,1,0,0,3,Serum Wajah,Peeling,Jawa Tengah,<50k
100745101558,108000,0.64,88307,4.8,5118,290539,Scrub Wajah,Glad2glow.Indo,Banten,100–199k
100506172490,60000,0,5,0,0,4994,Scrub Wajah,Glad2glow Aha Bha,Jawa Timur,50–99k
39218023,250750,0.15,16,4.8,9,1,Scrub Wajah,Skin Aqua,DKI Jakarta,200–349k
100073800687,56900,0.01,31,4.3,3,69,Scrub Wajah,Ready Stock,Jawa Barat,50–99k
3174085439,70000,0,1,5,1,1,Scrub Wajah,Wardah,Jawa Tengah,50–99k
16147956826,48500,0,1,5,1,9,Scrub Wajah,Glad2glow,Banten,<50k
14370383676,21000,0,2,0,0,3,Scrub Wajah,Wardah,Kalimantan Timur,<50k
100171062192,60000,0,0,0,0,1,Scrub Wajah,Cleora,Kalimantan Timur,50–99k
2374911215,22000,0.2,16,5,5,5,Scrub Wajah,Wardah,DI Yogyakarta,<50k
100350761494,122000,0.23,2319,4.9,223,3104,Serum Wajah,Avoskin,DI Yogyakarta,100–199k
8429759503,70000,0,2,5,1,8,Skincare Tools,Scarlett,Sulawesi Utara,50–99k
100000097388,53255,0.29,24711,4.8,448,469,Scrub Wajah,Cleora,Jawa Timur,50–99k
100059779441,32900,0.63,28,5,4,968,Scrub Wajah,Skin Aqua,Jawa Barat,<50k
100688858554,28700,0,0,0,0,2,Scrub Wajah,Hanasui Ceramide Probiotics,,<50k
100401674904,124950,0.69,1390,5,708,31,Scrub Wajah,Missha,Banten,100–199k
100255987861,68400,0.55,5439,4.9,1694,1032,Scrub Wajah,Whitelab,DKI Jakarta,50–99k
15108631204,54900,0,7,5,4,8,Scrub Wajah,Glad2glow Aha Bha,Bali,50–99k
15940371450,109000,0,1,0,0,2,Scrub Wajah,You,Kalimantan Timur,100–199k
1540692843,21000,0,200,4.9,78,19,Scrub Wajah,Wardah,DKI Jakarta,<50k
100314826786,18850,0.46,67,5,13,79,Scrub Wajah,Wardah,Jawa Barat,<50k
100705577565,78850,0.14,12,5,4,3,Scrub Wajah,Erha Ultimate,DKI Jakarta,50–99k
100268436771,48450,0.35,135754,4.9,2136,7150,Scrub Wajah,Scarlett,DKI Jakarta,<50k
100249999592,58565,0.37,1635,5,613,98,Scrub Wajah,Erha,DKI Jakarta,50–99k
102067278529,101000,0,82,4.9,18,497,Scrub Wajah,Gamal Men,DKI Jakarta,100–199k
100026208602,18140,0.33,344,4.7,30,3586,Scrub Wajah,Implora,Banten,<50k
2119715267,25500,0,7,5,4,4,Scrub Wajah,Favo,DKI Jakarta,<50k
100750294232,24849,0,1,0,0,100,Scrub Wajah,Wardah,Lampung,<50k
100748947236,50000,0,2,0,0,100,Scrub Wajah,Glad2glow Peeling Gel,Jawa Timur,50–99k
100405778956,49999,0,142,4.8,25,131,Scrub Wajah,Cleora,Jawa Timur,<50k
100019120970,9500,0.52,6012,4.7,645,1010,Scrub Wajah,Kios 0Fficial,DKI Jakarta,<50k
12646183879,48906,0.14,10404,4.9,1099,891,Scrub Wajah,Hanasui,Banten,<50k
100001369952,49999,0,216,4.5,2,48,Scrub Wajah,Cleora,Jawa Timur,<50k
100624557236,50000,0.49,229,4.9,25,110174,Scrub Wajah,Glad2glow Peeling Gel,Jawa Tengah,50–99k
100019052195,20100,0.6,36,5,4,12,Scrub Wajah,Kios 0Fficial,DKI Jakarta,<50k
102060734294,40000,0,262335,4.9,10973,1117,Face Mist,Camille,DKI Jakarta,<50k
100276763683,27400,0.49,281822,4.8,32119,139326,Body Lotion,Purbasari,DKI Jakarta,<50k
100072595929,25415,0.15,151204,4.9,10678,40900,Cleanser Wajah,Mineral Botanica,DKI Jakarta,<50k
100397264609,116750,0.44,54079,4.9,12392,3859,Cleanser Wajah,COSRX,Banten,100–199k
100632023642,39000,0.56,3792,4.9,851,95,Cream & Lotion Bayi,Glowby,Jawa Barat,<50k
15904062792,34500,0.24,175146,4.8,15317,26946,Cleanser Wajah,Makarizo,DKI Jakarta,<50k
100262815977,202000,0.53,54024,4.9,8692,216,Paket Perawatan Wajah,Some By Mi,Banten,200–349k
1756434325,91000,0.35,1858,5,721,650,Cleanser Wajah,Beauty of Joseon,Banten,50–99k
2617251860,60410,0.74,1671,5,352,5549,Make Up Remover Oil,Beauty of Joseon,DKI Jakarta,50–99k
13149178116,39000,0.13,13187,4.9,565,261,Serum Mata,Pigeon,Banten,<50k
986968324,20500,0,6,4,1,6,Scrub Wajah,Wardah,DI Yogyakarta,<50k
13436646120,18480,0.45,1,0,0,7,Scrub Wajah,Wardah,Banten,<50k
100266219506,88000,0,33197,4.9,4548,169163,Toner Wajah,Brighty,Jawa Barat,50–99k
14058749878,20425,0.05,236,4.8,31,636,Scrub Wajah,Wardah,DKI Jakarta,<50k
1898302977,88198,0.05,3,5,1,165,Serum Wajah,Kaneira,Jawa Timur,50–99k
4532765921,45000,0,4,5,3,3,Scrub Wajah,Wardah,Jawa Timur,<50k
100587564131,55250,0.39,12,5,2,70,Scrub Wajah,Brighty,Jawa Timur,50–99k
1004371259,95000,0,124,5,52,6,Cleanser Wajah,Cetaphil,Banten,50–99k
15873798949,38250,0.61,1140,4.9,411,31921,Serum Wajah,Scarlett,DKI Jakarta,<50k
100000096709,20355,0.19,10195,4.8,350,203,Scrub Wajah,Bioaqua,Jawa Timur,<50k
100458694769,43000,0,3,5,1,2,Scrub Wajah,Glad2glow Peeling,Kalimantan Selatan,<50k
100006234935,53200,0.3,5,5,1,10,Scrub Wajah,Facetology,Kalimantan Selatan,50–99k
100067733276,52000,0,0,0,0,2,Scrub Wajah,Glad2glow,Jawa Barat,50–99k
100259580042,21175,0,494,4.9,54,419,Scrub Wajah,Wardah,Jawa Timur,<50k
100763198921,26557,0.1,1,0,0,19,Scrub Wajah,Hanasui Ceramide Probiotics,Jawa Barat,<50k
100281021457,22500,0.09,28470,4.9,6775,108,Scrub Wajah,Wardah,Jawa Barat,<50k
100028587826,21500,0,0,0,0,25,Scrub Wajah,Wardah,Sumatera Selatan,<50k
2020468820,17348,0,15,5,7,10,Scrub Wajah,Wardah,Jawa Barat,<50k
100476888359,22800,0,0,0,0,6,Scrub Wajah,Wardah,Jawa Timur,<50k
15106580366,39900,0,4,5,2,6,Serum Wajah,Sahabatbeautyofficial,DI Yogyakarta,<50k
11899968532,22746,0,13,5,6,40,Serum Wajah,Viva,DI Yogyakarta,<50k
15209148827,32900,0,0,0,0,2,Scrub Wajah,Peeling,Jawa Timur,<50k
897004177,19135,0.11,13,5,7,3,Scrub Wajah,Wardah,Jawa Barat,<50k
12729750049,18057,0,0,0,0,52,Scrub Wajah,Herborist,Jawa Tengah,<50k
10833340696,21500,0,1,5,1,4,Scrub Wajah,Idolmart,Jawa Barat,<50k
2478914243,34684,0.08,52,5,22,3,Scrub Wajah,Pkb Bogor,Jawa Barat,<50k
14808970001,250000,0,30,5,8,80,Scrub Wajah,Elformula,Jawa Barat,200–349k
15283074958,52062,0,11,5,7,6,Scrub Wajah,Glad2glow,Sumatera Selatan,50–99k
100121475228,55528,0.26,29239,4.9,399,4292,Scrub Wajah,Peeling,DKI Jakarta,50–99k
1667222967,229500,0.1,8,5,2,99995,Scrub Wajah,Peeling,DKI Jakarta,200–349k
100314748854,14250,0.29,130,4.9,12,248,Scrub Wajah,Implora,Jawa Barat,<50k
100071734224,24555,0.39,5185,4.9,490,27,Serum Wajah,Hanasui,Jawa Barat,<50k
14425774488,35250,0,135,4.7,48,864,Scrub Wajah,Gmeelan,Sumatera Utara,<50k
12667417915,15990,0.17,0,0,0,4,Scrub Wajah,Wardah,Jawa Barat,<50k
9915932721,22500,0,2,5,1,2,Scrub Wajah,The Aubree,Kalimantan Timur,<50k
100262815967,174870,0.46,3913,5,1129,180,Sabun Mandi,Some By Mi,Banten,100–199k
100049352298,39200,0.2,15881,4.8,1736,194,Serum Wajah,Glad2glow Peeling,Jawa Timur,<50k
100288012138,13500,0.55,12175,4.9,282,1678,Scrub Wajah,Asfindo Scents,Jawa Barat,<50k
100090247472,116700,0,0,0,0,6,Micellar Water,COSRX,Jawa Tengah,100–199k
100106916093,40326,0.48,31277,4.7,3078,20591,Scrub Wajah,Beauty of Joseon,Banten,<50k
100266830608,120250,0,0,0,0,12,Micellar Water,COSRX,Jawa Timur,100–199k
10837762082,179550,0.55,31856,4.9,5286,39629,Make Up Remover Oil,Anua,DKI Jakarta,100–199k
100000761699,34000,0.51,420499,4.8,27698,167179,Pinset Komedo,Feali.,DKI Jakarta,<50k
100189478971,65960,0.03,534,4.9,138,14461,Shampoo Kutu,Nexalu,Banten,50–99k
100270441164,30500,0.33,673818,4.8,62503,27312,Cleanser Wajah,Makarizo,DKI Jakarta,<50k
100602744360,109900,0.23,9741,4.9,1788,7599,Masker Rambut,Bio Talk,DKI Jakarta,100–199k
300741390,166320,0.1,3570,5,1630,3,Shampoo,Asa Supplies,Banten,100–199k
100071535801,42000,0.6,15350,4.8,1886,9272,Skincare Tools,Beauty of Joseon,Banten,<50k
100059696292,28600,0.57,923,4.6,67,461,Masker Wajah,Barubt,Banten,<50k
7573579726,104500,0.18,1091,5,401,365,Masker Wajah,Erhastore,DKI Jakarta,100–199k
9337700162,41700,0.12,22,5,4,15,Scrub Wajah,Safi,Jawa Timur,<50k
100834609205,330000,0.11,1,0,0,46,Scrub Wajah,Beauty of Joseon,DKI Jakarta,200–349k
100267260076,84000,0.15,8807,4.8,18,9898,Scrub Wajah,Amei,Jawa Tengah,50–99k
100319837309,17850,0.15,4,5,3,8,Scrub Wajah,Wardah,Nusa Tenggara Timur,<50k
15685050098,95000,0,2,5,1,2,Pemutih Tubuh & Ketiak,Brighty,Kalimantan Timur,50–99k
100266219249,69000,0,308,4.7,68,99965,Scrub Wajah,Brighty,Jawa Barat,50–99k
100655406179,36602,0.35,0,0,0,160,Scrub Wajah,Kormesic,DKI Jakarta,<50k
100457287432,23000,0,0,0,0,12,Scrub Wajah,The Aubree,Jawa Tengah,<50k
3751410390,115000,0,1,5,1,8,Scrub Wajah,Somethinc,Jawa Timur,100–199k
1433464028,20250,0,72,4.9,24,12,Scrub Wajah,Wardah,DKI Jakarta,<50k
100180021763,343220,0.35,65,4.7,9,513,Paket Perawatan Wajah,Safi,Jawa Timur,200–349k
100265033520,66700,0.56,248,4.9,40,7271,Scrub Wajah,Whitelab,DKI Jakarta,50–99k
100669240694,50000,0,6,0,0,49994,Scrub Wajah,Peeling,DKI Jakarta,50–99k
100472428090,40940,0.08,4,5,1,10,Scrub Wajah,Safi,Jawa Timur,<50k
100177571173,24500,0,5,5,1,26,Scrub Wajah,Wardah,Riau,<50k
15993300128,48003,0.52,2,0,0,52,Scrub Wajah,Glad2glow Aha Bha,Jawa Timur,<50k
8096822417,31450,0,5,0,0,34,Scrub Wajah,Safi,Jawa Tengah,<50k
5815380732,21000,0,9,5,5,11,Scrub Wajah,Wardah,DKI Jakarta,<50k
100714531554,20425,0,73,5,9,33,Scrub Wajah,Wardah,Jawa Barat,<50k
100090329087,44460,0.1,2,0,0,10,Scrub Wajah,Safi,Jawa Tengah,<50k
100625360858,41500,0,34,5,4,100,Scrub Wajah,Glad2glow Peeling Gel,Jawa Timur,<50k
13667591580,75950,0.25,603,5,125,14,Paket Perawatan Wajah,Viva,Jawa Timur,50–99k
947962728,20435,0.44,103,4.9,65,227,Scrub Wajah,Wardah,Jawa Timur,<50k
100049950263,47579,0,15,0,0,7,Scrub Wajah,Glad2glow Peeling Gel,Jawa Timur,<50k
100011512455,49194,0.05,0,0,0,20,Scrub Wajah,Safi,Bengkulu,<50k
100255898209,54600,0.5,17017,4.9,3605,15745,Body butter,Bonavie,DKI Jakarta,50–99k
6494924991,416500,0.15,110,5,1,10,Body Lotion,Beauty of Joseon,Jawa Timur,350k+
100268465830,105400,0.32,5720,4.9,224,800,Body Lotion,Scarlett,DKI Jakarta,100–199k
100706943686,204000,0.32,288255,4.9,12521,1085,Body Lotion,Noera BY Reisha,Jawa Barat,200–349k
15666701019,1320000,0.03,3,5,2,17,Body Lotion,Sekkisei By Kose,DKI Jakarta,350k+
100293887313,35000,0.15,6897,4.9,665,12250,Cream & Lotion Bayi,Gently Baby,Jawa Barat,<50k
100070954047,20000,0,509,4.9,81,826,Body Lotion,Herborist,Banten,<50k
100268446413,50150,0.37,165214,4.9,13990,70211,Body Lotion,Scarlett,DKI Jakarta,50–99k
1730347303465813000,35000,0.5,5741,4.8,662,2016,Body Lotion,Kormesic,DKI Jakarta,<50k
100481475952,110800,0,29,5,7,146,Body Lotion,Secretgardenofficial,DKI Jakarta,100–199k
102024188787,49000,0.59,6608,4.8,827,94317,Body Lotion,White INC,DKI Jakarta,<50k
13236056304,55000,0,2132,4.9,616,102,Body Lotion,Vaseline Healthy Bright,Jawa Timur,50–99k
100294287025,18444,0.13,8648,4.9,2701,35,Body Lotion,Nivea,Sumatera Utara,<50k
102024194352,49000,0.59,37634,4.9,4534,68851,Body Lotion,White INC,DKI Jakarta,<50k
100560902377,22900,0.24,303,4.6,28,73,Body Lotion,Hanasui,DI Yogyakarta,<50k
100005364179,96500,0,627,4.5,83,39,Body Lotion,Slavina,DKI Jakarta,50–99k
100164067943,68875,0.05,344,4.8,56,501,Body Lotion,Slavina,Jawa Barat,50–99k
2602266153,50000,0.29,4,5,1,493,Body Lotion,Floraison,Jawa Timur,50–99k
100268467729,50150,0.37,3177,4.9,236,2941,Body Lotion,Scarlett,DKI Jakarta,50–99k
5641046045,135100,0.29,9606,5,2809,1038,Body Lotion,Kao,Jawa Barat,100–199k
100279652780,89700,0.68,121199,4.7,17200,46,Body Lotion,Vaseline,Banten,50–99k
8984309584,34200,0,221,4.9,76,1,Body Lotion,Vaseline,DKI Jakarta,<50k
100165483181,38675,0.14,1764,4.8,266,793,Body Lotion,Kojiesan.,DKI Jakarta,<50k
11610134460,84000,0.38,37500,4.9,5565,1445,Body Lotion,Slavina,DKI Jakarta,50–99k
16294972345,65000,0.14,2588,4.9,911,1624,Body Lotion,Leivy Naturally,Banten,50–99k
1527752305,156350,0.44,1571,5,685,300,Body Lotion,Yves Rocher,DKI Jakarta,100–199k
1773656311,80750,0.36,218,5,79,77,Body Lotion,Atsiri,DKI Jakarta,50–99k
1650003553,233956,0.06,1165,4.9,446,8,Body Lotion,Apotik Century,DKI Jakarta,200–349k
12922763699,449000,0,82,4.9,19,30,Body Lotion,Redo,Bali,350k+
13933004701,50150,0.37,6347,4.9,714,8178,Body Lotion,Scarlett,DKI Jakarta,50–99k
13933228270,50150,0.37,2716,5,331,6243,Body Lotion,Scarlett,DKI Jakarta,50–99k
7138616971,39950,0,22615,4.9,5295,1309,Body Lotion,Vaseline,DKI Jakarta,<50k
100294268596,67200,0.16,13004,5,4570,251,Body Lotion,Nivea,Banten,50–99k
100314812012,11750,0.41,597,4.9,98,288,Body Lotion,Emeron Lovely,Jawa Barat,<50k
15676774617,4750,0,19,0,0,254,Body Lotion,Marina,Lampung,<50k
100420226748,65195,0.57,13951,4.8,2475,1902,Body Lotion,Perfectwhiteseries,DI Yogyakarta,50–99k
100420226738,52700,0.56,13491,4.8,1919,3240,Body Lotion,Perfectwhiteseries,DI Yogyakarta,50–99k
100190334370,32500,0.58,633,4.7,132,15649,Body Lotion,Kormesic,DKI Jakarta,<50k
100674320133,84745,0.58,2421,4.8,499,50,Body Lotion,Perfectwhiteseries,DI Yogyakarta,50–99k
15036948331,40950,0,1352,5,292,104,Body Lotion,Vaseline,DKI Jakarta,<50k
100420226896,52700,0.38,84,4.6,9,9932,Body Lotion,Perfectwhiteseries,DI Yogyakarta,50–99k
100702402515,93200,0.6,4,5,1,1995,Body Lotion,CeraVe,Banten,50–99k
1413725890,184422,0.25,5765,4.9,2089,2360,Body Lotion,Aveeno,Jawa Barat,100–199k
13202502145,477500,0.17,13,5,6,2,Body Lotion,Elizabetharden.,DKI Jakarta,350k+
100267213718,55600,0.17,3081,4.9,1274,183,Body Lotion,Era,DKI Jakarta,50–99k
6914596573,61200,0.33,3974,4.9,1128,1236,Body Lotion,Careso,DKI Jakarta,50–99k
100478264929,67500,0.64,66,5,9,4966,Body Lotion,Nilnelbrighteningofficial,Jawa Tengah,50–99k
100274949968,119000,0.43,698,4.9,242,97,Body Lotion,Kundal,Jawa Barat,100–199k
100294268593,220800,0.31,11648,5,5041,295,Body Lotion,Nivea,Banten,200–349k
100566943149,127415,0.15,1090,4.9,178,783,Body Lotion,Puresia,Banten,100–199k
373928649,117000,0.22,310,4.9,136,348,Body Lotion,Leivy Naturally,Banten,100–199k
100294291470,36465,0.15,9792,4.9,2555,7719,Body Lotion,Nivea,Banten,<50k
7842794248,18500,0,2590,4.9,86,50767,Body Lotion,Whitening,Jawa Timur,<50k
16075880757,43500,0,487,4.9,172,110,Body Lotion,Vaseline Healthy Bright,DKI Jakarta,<50k
14559567080,44650,0.05,245,5,70,56,Body Lotion,Vaseline,Jawa Timur,<50k
100279656002,58100,0.31,31314,4.8,1146,26270,Body Lotion,Vaseline,Banten,50–99k
100271329531,50000,0.63,10182,4.9,1180,1399,Body Lotion,Implora Cosmetics New,Jawa Timur,50–99k
16514083768,100500,0,37,4.8,20,163,Body Lotion,Vaseline,DKI Jakarta,100–199k
15342091197,69950,0,0,0,0,3,Body Lotion,Newlab Brightlogy,Kalimantan Selatan,50–99k
13933158297,50150,0.37,1940,4.9,245,195,Body Lotion,Scarlett,DKI Jakarta,50–99k
2875433623,32025,0.3,61,4.9,20,3,Body Lotion,Vaseline,Jawa Tengah,<50k
1773634239,85000,0.33,202,4.9,81,61,Body Lotion,Atsiri,DKI Jakarta,50–99k
100029712769,25088,0,55,5,5,8,Body Lotion,Sariayu,Jawa Timur,<50k
100420226674,123000,0.21,69984,4.8,14456,69610,Body Lotion,Perfectwhiteseries,DI Yogyakarta,100–199k
14979354114,110800,0,26,5,9,36,Body Lotion,Secretgardenofficial,DKI Jakarta,100–199k
100734732153,70433,0.36,50,5,8,94,Body Lotion,Slavina,Jawa Barat,50–99k
1719856289,45060,0.37,4224,4.9,2038,9,Sunblock Badan,Nivea,Banten,<50k
2727483028,38500,0.07,901,4.9,304,55,Body Lotion,Life At Paquito,Jawa Tengah,<50k
5681891573,40950,0.3,9,5,3,1,Body Lotion,Scarlett,Lampung,<50k
100090428966,21000,0,86,5,19,6,Body Lotion,Herborist,Jawa Tengah,<50k
237681369,7000,0,47,5,19,12,Body Lotion,Viva White,DKI Jakarta,<50k
6721515389,23999,0,14,4.6,7,32,Body Lotion,Vaseline,Sumatera Utara,<50k
100013657305,19800,0.21,2018,4.8,260,4177,Body Lotion,Marina,Jawa Tengah,<50k
100725375984,70200,0,29110,4.8,4157,296,Body Lotion,Sheriz,Jawa Timur,50–99k
913583642,43900,0,746,4.9,268,66,Body Lotion,Vaseline,Banten,<50k
100238520210,47800,0,5349,4.9,767,14,Body Lotion,Vaseline,Jawa Timur,<50k
100090196030,37818,0.01,6631,4.9,1201,485,Body Lotion,Sahabatmarina New,DKI Jakarta,<50k
100420226755,102000,0.43,1638,4.7,348,4348,Body Lotion,Perfectwhiteseries,DI Yogyakarta,100–199k
100229579692,20425,0.05,2037,4.7,245,11169,Body Lotion,Marina,Jawa Timur,<50k
100561071823,39700,0.12,2,5,1,9,Body Lotion,Azarine,DI Yogyakarta,<50k
15614897182,5843,0,71,4.9,11,4781,Body Lotion,Marina,Jawa Tengah,<50k
100251168562,67500,0,1119,4.9,172,9829,Body Lotion,Glad2glow,Jawa Timur,50–99k
100530808618,62938,0.05,134,5,19,25,Body Lotion,Vaseline,Sumatera Selatan,50–99k
100259314220,18400,0.12,2163,4.9,381,303,Body Lotion,Marina,Jawa Barat,<50k
100000978383,24750,0.1,778,4.9,83,171,Body Lotion,Marina,DI Yogyakarta,<50k
11726335116,6300,0.69,299,5,93,14,Body Lotion,Vicci,Jawa Timur,<50k
100294268590,31746,0.26,37725,4.9,6464,1859,Sunblock Badan,Nivea,Sumatera Utara,<50k
100274940675,119000,0.43,2776,5,586,499,Cream & Lotion Bayi,Kundal,Jawa Barat,100–199k
100013141795,16300,0.01,24582,4.9,1211,546,Body Lotion,Emeron Lovely,Banten,<50k
100286654707,22705,0.53,5159,5,99,67,Body Lotion,Marina,Lampung,<50k
13424921315,19500,0,239,4.9,68,11,Body Lotion,Vaseline,Jawa Barat,<50k
100258917118,6999,0,147,5,38,251,Body Lotion,Marina,Sumatera Barat,<50k
100077103205,18810,0.05,1069,4.9,108,2276,Body Lotion,Emeron Lovely,DKI Jakarta,<50k
14823156170,18290,0,1901,4.9,369,16476,Body Lotion,Marina,Jawa Barat,<50k
100541760159,8500,0,8,5,3,42,Body Lotion,Marina,Kalimantan Selatan,<50k
100279653070,117500,0.49,9587,4.9,241,1475,Body Lotion,Vaseline,Banten,100–199k
14778926577,14750,0,266,5,55,20,Body Lotion,Emeron Lovely,DKI Jakarta,<50k
100250109532,25300,0,2602,4.9,296,22,Body Lotion,Purbasari,Jawa Timur,<50k
100282273996,11400,0.24,91,4.8,4,297,Body Lotion,Marina,Jawa Tengah,<50k
100273108562,9750,0,27536,4.9,1169,20333,Body Lotion,Marina,DKI Jakarta,<50k
100641279758,30000,0,993,4.9,145,702,Body Lotion,Marina,DKI Jakarta,<50k
100029428762,18950,0,489,4.8,56,117,Body Lotion,Marina,Sumatera Selatan,<50k
100031458118,10890,0,79182,4.8,4591,16705,Body Lotion,Emeron Lovely,Jawa Barat,<50k
7209761921,11910,0.18,6745,4.9,2168,59,Body Lotion,Wings,Jawa Timur,<50k
100341908752,5700,0.34,75,5,3,141,Foot Scrub,Emeron Lovely,Jawa Barat,<50k
100164841598,29999,0,116,4.5,21,29,Body Lotion,Vaseline,Jawa Timur,<50k
100579458093,100001,0,3650,4.9,420,8454,Body Lotion,Glow Up Solution,Jawa Timur,100–199k
8426168034,23342,0.14,759,5,184,346,Body Lotion,Sariayu Martha Tilaar,DKI Jakarta,<50k
100255526065,99000,0.59,151991,4.8,14888,31974,Body Lotion,White INC,DKI Jakarta,50–99k
14458070325,460000,0.08,100,5,1,3,Body Lotion,Beauty of Joseon,Jawa Timur,350k+
100072994591,13000,0,323,4.8,47,555,Body Lotion,Marina,Sulawesi Selatan,<50k
100064055246,39900,0,39,5,2,41,Body Lotion,Marina,Kalimantan Selatan,<50k
16165839228,33500,0.22,284,4.9,80,199574,Body Lotion,Vaseline Healthy,Jawa Timur,<50k
14254058002,20700,0,123,4.9,18,362,Body Lotion,Marina,Kalimantan Barat,<50k
100279659821,58100,0.31,4863,4.9,227,13142,Body Lotion,Vaseline,Banten,50–99k
102053966270,22500,0,37,4.5,2,240,Body Lotion,Purbasari,Jawa Tengah,<50k
100095797846,19800,0,2697,4.9,136,12,Body Lotion,Marina,Jawa Timur,<50k
14822441055,6166,0,276,4.9,54,1554,Body Lotion,Marina,Jawa Barat,<50k
100159163924,8000,0,310,4.8,37,1204,Body Lotion,Marina,Jawa Timur,<50k
100266120927,49900,0.5,806,4.9,228,55,Body Lotion,Minisoindonesia New,Jawa Barat,<50k
5555068118,47610,0,37,5,11,33,Body Lotion,Nivea,Sulawesi Selatan,<50k
100025441610,58400,0.42,303,4.9,49,1663,Body Lotion,Careso,Jawa Timur,50–99k
100273497697,50900,0.4,10979,4.7,47,223,Body Lotion,Ohmyskinid,Jawa Tengah,50–99k
2820771227,100000,0,2104,5,6,285,Body Lotion,MS Glow For,Jawa Timur,100–199k
7770773258,51900,0,798,5,261,4,Body Lotion,Vaseline Healthy Bright,DKI Jakarta,50–99k
100294301734,28339,0.26,4232,4.9,1315,125,Body Lotion,Nivea,Banten,<50k
13145497319,75000,0.23,7225,4.9,569,12540,Cream & Lotion Bayi,Gently Baby,Jawa Barat,50–99k
13073764404,233999,0.1,14,5,4,1,Body Lotion,Vaseline,DKI Jakarta,200–349k
15240357567,31000,0.09,180281,4.9,18520,1275,Lip Scrub,Wardah,Jawa Barat,<50k
16055760086,39000,0.61,387,4.9,122,15779,Masker Bibir,Glad2glow,Banten,<50k
2197547682,27900,0.21,3450,4.9,462,70,Lip Balm & Oil,Vaseline LIP Care,Banten,<50k
100179739029,34200,0.11,593,4.8,92,371,Lip Scrub,Tone,Jawa Barat,<50k
100279652566,35500,0.26,12502,4.9,332,249,Lip Balm & Oil,Vaseline,Banten,<50k
100147416433,26500,0,2540,4.9,358,641,Lip Scrub,LIPcare,Jawa Tengah,<50k
100077854504,25000,0.17,384,5,47,53,Lip Balm & Oil,LIP Care Sr12,Jawa Timur,<50k
100275677847,44000,0.4,2925,4.7,30,67311,Lip Scrub,Madame Gie,DKI Jakarta,<50k
100254496306,46500,0,181,4.7,31,37,Lip Scrub,Nuface,Jawa Timur,<50k
100279659229,35500,0.26,23618,4.9,297,497,Lip Balm & Oil,Vaseline,Banten,<50k
102084306299,101800,0.57,437,5,155,1500,Lip Scrub,Facetologystore,Banten,100–199k
100288596482,110000,0.26,23978,4.9,2913,3508,Lip Balm & Oil,From This Island,DKI Jakarta,100–199k
100217900430,46125,0.25,2252,4.9,493,445,Lip Balm & Oil,LIP Care,DKI Jakarta,<50k
100232337114,28000,0,182,4.6,24,247,Lip Balm & Oil,Nivea,Jawa Tengah,<50k
100217883951,46125,0.25,1434,4.9,313,158,Lip Balm & Oil,Vaseline LIP Care,DKI Jakarta,<50k
100549137721,89001,0.41,1262,4.9,225,339,Masker Bibir,Ritzglam Pink LIP Treatment,Jawa Timur,50–99k
